"","filename_median","cluster_median","date_median","tubename_median","X_median","FSC.A_median","SSC.A_median","FITC.A_median","PerCP.A_median","PE.A_median","PE.CF594.A_median","PE.Cy5.A_median","PE.Cy7.A_median","APC.A_median","Alexa.Fluor.700.A_median","APC.Cy7.A_median","BV421.A_median","BV510.A_median","BV605.A_median","BV650.A_median","BV711.A_median","BV786.A_median","BUV.395.A_median","BUV661.A_median","BUV737.A_median","pred.flexclust_median","event_median","filename_rCV","cluster_rCV","date_rCV","tubename_rCV","X_rCV","FSC.A_rCV","SSC.A_rCV","FITC.A_rCV","PerCP.A_rCV","PE.A_rCV","PE.CF594.A_rCV","PE.Cy5.A_rCV","PE.Cy7.A_rCV","APC.A_rCV","Alexa.Fluor.700.A_rCV","APC.Cy7.A_rCV","BV421.A_rCV","BV510.A_rCV","BV605.A_rCV","BV650.A_rCV","BV711.A_rCV","BV786.A_rCV","BUV.395.A_rCV","BUV661.A_rCV","BUV737.A_rCV","pred.flexclust_rCV","event_rCV"
"705","Specimen_001_20200805_001.csv","2","05-AUG-2020","20200805",2463,147542.46875,56906.23828125,1840,2375.0400390625,1831.88000488281,1351.77001953125,2004.90002441406,1502.65002441406,3201.52001953125,2164.39990234375,2189.0400390625,6168.599609375,3612.59985351562,3243.59985351562,5739.2998046875,5639.39990234375,1989.89990234375,15708.76953125,4840.98974609375,3694.4599609375,2,"","Specimen_001_20200805_001.csv","2","05-AUG-2020","20200805",71.300706455542,2.23651959954751,12.7109761252697,18.8616642973526,25.6644871488598,13.9324068664783,19.5866784995079,20.3141922917004,20.0892971312319,13.6761203426168,15.9908316516986,22.5412203384046,21.7258669632587,14.1108418878182,35.3798886253241,17.8981317781748,15.4339445019698,28.3582097334808,8.03570657313479,32.923644631361,35.6767998602743,0,""
"706","Specimen_001_20200805_004.csv","2","05-AUG-2020","20200805",2463,147542.46875,56906.23828125,1840,2375.0400390625,1831.88000488281,1351.77001953125,2004.90002441406,1502.65002441406,3201.52001953125,2164.39990234375,2189.0400390625,6168.599609375,3612.59985351562,3243.59985351562,5739.2998046875,5639.39990234375,1989.89990234375,15708.76953125,4840.98974609375,3694.4599609375,2,"","Specimen_001_20200805_004.csv","2","05-AUG-2020","20200805",71.300706455542,2.23651959954751,12.7109761252697,18.8616642973526,25.6644871488598,13.9324068664783,19.5866784995079,20.3141922917004,20.0892971312319,13.6761203426168,15.9908316516986,22.5412203384046,21.7258669632587,14.1108418878182,35.3798886253241,17.8981317781748,15.4339445019698,28.3582097334808,8.03570657313479,32.923644631361,35.6767998602743,0,""
"707","Specimen_001_20200805_001.csv","3","05-AUG-2020","20200805",2536.5,147526.546875,56691.51953125,69700.4765625,74882.55859375,59864.3046875,60143.923828125,61964.32421875,51959.7109375,61835.76171875,66831.80078125,71287.72265625,79739.1015625,105745.49609375,105292.34765625,108007.64453125,127594.796875,102787.1953125,131839.015625,107915.8828125,105962.77734375,3,"","Specimen_001_20200805_001.csv","3","05-AUG-2020","20200805",66.4119909323872,1.82007943909248,14.7936068966031,5.02252247143217,8.1432637559804,7.15736853438461,7.58943036867068,7.78303353013047,9.15118202158735,6.56221044532345,8.47136827142019,9.51584635152323,12.1533071667809,8.09520243382128,9.46250506764263,7.50077654334145,6.76511660203131,8.17834377283284,7.77509746142821,14.8600107842241,16.3740815073218,0,""
"708","Specimen_001_20200805_004.csv","3","05-AUG-2020","20200805",2536.5,147526.546875,56691.51953125,69700.4765625,74882.55859375,59864.3046875,60143.923828125,61964.32421875,51959.7109375,61835.76171875,66831.80078125,71287.72265625,79739.1015625,105745.49609375,105292.34765625,108007.64453125,127594.796875,102787.1953125,131839.015625,107915.8828125,105962.77734375,3,"","Specimen_001_20200805_004.csv","3","05-AUG-2020","20200805",66.4119909323872,1.82007943909248,14.7936068966031,5.02252247143217,8.1432637559804,7.15736853438461,7.58943036867068,7.78303353013047,9.15118202158735,6.56221044532345,8.47136827142019,9.51584635152323,12.1533071667809,8.09520243382128,9.46250506764263,7.50077654334145,6.76511660203131,8.17834377283284,7.77509746142821,14.8600107842241,16.3740815073218,0,""
"709","Specimen_001_20200806 after CST_001.csv","1","06-AUG-2020","20200806 after CST",2566.5,26326.58984375,23262.08984375,262.880004882812,371.380004882812,432.314987182618,264.809997558594,409.694992065429,350.609985351562,799.700012207031,498.850006103516,512.049987792969,1058.40002441406,485.549987792969,607.5,365.849990844726,469.799987792969,327.149993896484,1936.93493652343,448.910003662109,435.049987792969,1,"after CST","Specimen_001_20200806 after CST_001.csv","1","06-AUG-2020","20200806 after CST",65.358981102669,5.47640755462447,5.46342617959915,51.4062618654962,57.9111280005638,24.8917549663907,44.7606890371008,54.6228235607671,31.0261498791257,19.2520699717645,25.1336896017616,42.5805724115604,76.3807643791017,47.9935333696573,112.946316324305,80.897958603678,49.5067242224221,67.9401832446971,13.5301187354855,116.031308247659,100.87169766265,0,"after CST"
"710","Specimen_001_20200806 after CST_005.csv","1","06-AUG-2020","20200806 after CST",2566.5,26326.58984375,23262.08984375,262.880004882812,371.380004882812,432.314987182618,264.809997558594,409.694992065429,350.609985351562,799.700012207031,498.850006103516,512.049987792969,1058.40002441406,485.549987792969,607.5,365.849990844726,469.799987792969,327.149993896484,1936.93493652343,448.910003662109,435.049987792969,1,"after CST","Specimen_001_20200806 after CST_005.csv","1","06-AUG-2020","20200806 after CST",65.358981102669,5.47640755462447,5.46342617959915,51.4062618654962,57.9111280005638,24.8917549663907,44.7606890371008,54.6228235607671,31.0261498791257,19.2520699717645,25.1336896017616,42.5805724115604,76.3807643791017,47.9935333696573,112.946316324305,80.897958603678,49.5067242224221,67.9401832446971,13.5301187354855,116.031308247659,100.87169766265,0,"after CST"
"711","Specimen_001_20200806 after CST_001.csv","2","06-AUG-2020","20200806 after CST",2554,141317.8125,53604.58203125,1750.88000488281,2348.56005859375,1744.07995605469,1307.669921875,1967.15991210938,1506.17993164062,3252.69995117188,2183.5,2185.69995117188,6046.19970703125,3576.59985351562,3187.7998046875,5765.39990234375,5653.7998046875,2084.39990234375,15557.080078125,4611.52978515625,3635.93994140625,2,"after CST","Specimen_001_20200806 after CST_001.csv","2","06-AUG-2020","20200806 after CST",68.4300313234143,2.1627265361541,15.4026195864349,16.3053263018059,24.853312945661,14.3019399974928,20.3615204343887,19.1384229921811,19.542253170653,13.7615992498419,15.783889600694,21.9798985644103,19.5960460014228,12.5435626375407,33.4925049106902,16.5932296653858,14.9067750118275,25.3825966032781,16.497849252846,31.9299680022464,35.7802859554376,0,"after CST"
"712","Specimen_001_20200806 after CST_005.csv","2","06-AUG-2020","20200806 after CST",2554,141317.8125,53604.58203125,1750.88000488281,2348.56005859375,1744.07995605469,1307.669921875,1967.15991210938,1506.17993164062,3252.69995117188,2183.5,2185.69995117188,6046.19970703125,3576.59985351562,3187.7998046875,5765.39990234375,5653.7998046875,2084.39990234375,15557.080078125,4611.52978515625,3635.93994140625,2,"after CST","Specimen_001_20200806 after CST_005.csv","2","06-AUG-2020","20200806 after CST",68.4300313234143,2.1627265361541,15.4026195864349,16.3053263018059,24.853312945661,14.3019399974928,20.3615204343887,19.1384229921811,19.542253170653,13.7615992498419,15.783889600694,21.9798985644103,19.5960460014228,12.5435626375407,33.4925049106902,16.5932296653858,14.9067750118275,25.3825966032781,16.497849252846,31.9299680022464,35.7802859554376,0,"after CST"
"713","Specimen_001_20200806 after CST_001.csv","3","06-AUG-2020","20200806 after CST",2387,141100.078125,53268.5390625,66234.6015625,75450.28125,56051.1875,57119.7890625,62226.8359375,58619.7265625,61833.203125,73869.3984375,81393.953125,80680.5,105795,105850.796875,106667.09375,132830.09375,118987.1953125,130889.984375,106015.90625,112786.515625,3,"after CST","Specimen_001_20200806 after CST_001.csv","3","06-AUG-2020","20200806 after CST",70.5419522413071,2.17338968518022,14.468761459662,15.0080754099804,12.8682214943699,14.3791357815791,14.0955778925676,11.9502745788311,10.0919050500945,10.915169987302,10.8076685425492,10.8521816635258,13.6356480732643,12.3420974083133,11.6417241633307,8.01566515505163,7.52895986014088,9.00273922594481,19.1606164981827,14.6875021348506,17.0650956279819,0,"after CST"
"714","Specimen_001_20200806 after CST_005.csv","3","06-AUG-2020","20200806 after CST",2387,141100.078125,53268.5390625,66234.6015625,75450.28125,56051.1875,57119.7890625,62226.8359375,58619.7265625,61833.203125,73869.3984375,81393.953125,80680.5,105795,105850.796875,106667.09375,132830.09375,118987.1953125,130889.984375,106015.90625,112786.515625,3,"after CST","Specimen_001_20200806 after CST_005.csv","3","06-AUG-2020","20200806 after CST",70.5419522413071,2.17338968518022,14.468761459662,15.0080754099804,12.8682214943699,14.3791357815791,14.0955778925676,11.9502745788311,10.0919050500945,10.915169987302,10.8076685425492,10.8521816635258,13.6356480732643,12.3420974083133,11.6417241633307,8.01566515505163,7.52895986014088,9.00273922594481,19.1606164981827,14.6875021348506,17.0650956279819,0,"after CST"
"715","Specimen_001_20200807_001.csv","1","07-AUG-2020","20200807",2751,25531.439453125,23059.66015625,233.740005493164,316.820007324219,396.044982910156,247.844993591309,351,293.279998779297,773.024993896484,461.450012207031,446.600006103516,1057.04998779297,463.5,584.099975585938,307.799987792969,410.399993896484,281.699981689453,1959.64990234375,450.064987182617,346.884994506836,1,"","Specimen_001_20200807_001.csv","1","07-AUG-2020","20200807",62.5687477280989,20.2796452818549,17.5217365381459,69.1687664691807,77.4319961416197,42.969472928242,59.3145146521966,75.1863835489649,66.9118984806858,31.6447003645765,59.6264879612969,71.2041242514361,85.5635357748559,60.925484061627,132.389835097703,107.043497527263,73.8133240568831,88.6581466338849,29.0978902855286,129.704234662868,132.983075797597,0,""
"716","Specimen_001_20200807_006.csv","1","07-AUG-2020","20200807",2751,25531.439453125,23059.66015625,233.740005493164,316.820007324219,396.044982910156,247.844993591309,351,293.279998779297,773.024993896484,461.450012207031,446.600006103516,1057.04998779297,463.5,584.099975585938,307.799987792969,410.399993896484,281.699981689453,1959.64990234375,450.064987182617,346.884994506836,1,"","Specimen_001_20200807_006.csv","1","07-AUG-2020","20200807",62.5687477280989,20.2796452818549,17.5217365381459,69.1687664691807,77.4319961416197,42.969472928242,59.3145146521966,75.1863835489649,66.9118984806858,31.6447003645765,59.6264879612969,71.2041242514361,85.5635357748559,60.925484061627,132.389835097703,107.043497527263,73.8133240568831,88.6581466338849,29.0978902855286,129.704234662868,132.983075797597,0,""
"717","Specimen_001_20200807_001.csv","2","07-AUG-2020","20200807",2447.5,137381.96875,53878.931640625,1758.32006835938,2281.91003417968,1712.68493652344,1272.9599609375,1926.79498291016,1391.5199584961,3246.37512207032,2116.94995117188,2129.32507324218,6115.94970703125,3606.2998046875,3213.89990234375,5845.5,5720.39990234375,2066.84997558593,15683.359375,4665.4296875,3568.17993164063,2,"","Specimen_001_20200807_001.csv","2","07-AUG-2020","20200807",69.5855934627171,2.48174513440287,17.5168127489101,16.4492225092226,25.2860171198326,15.6339025681178,20.6588141709201,20.4828589717083,20.8129879471439,15.1357077054655,16.8902953519808,21.8328600422703,20.3599852025454,12.9550168447089,33.9770967106534,17.3450787189064,15.6028117250838,26.6103796839465,16.6705608427523,32.7034160840625,35.2994767316911,0,""
"718","Specimen_001_20200807_006.csv","2","07-AUG-2020","20200807",2447.5,137381.96875,53878.931640625,1758.32006835938,2281.91003417968,1712.68493652344,1272.9599609375,1926.79498291016,1391.5199584961,3246.37512207032,2116.94995117188,2129.32507324218,6115.94970703125,3606.2998046875,3213.89990234375,5845.5,5720.39990234375,2066.84997558593,15683.359375,4665.4296875,3568.17993164063,2,"","Specimen_001_20200807_006.csv","2","07-AUG-2020","20200807",69.5855934627171,2.48174513440287,17.5168127489101,16.4492225092226,25.2860171198326,15.6339025681178,20.6588141709201,20.4828589717083,20.8129879471439,15.1357077054655,16.8902953519808,21.8328600422703,20.3599852025454,12.9550168447089,33.9770967106534,17.3450787189064,15.6028117250838,26.6103796839465,16.6705608427523,32.7034160840625,35.2994767316911,0,""
"719","Specimen_001_20200807_001.csv","3","07-AUG-2020","20200807",2289.5,137408.4765625,53409.591796875,65527.1796875,73089.94140625,55687.708984375,56018.623046875,60524.87890625,52389.869140625,60031.40234375,69513.125,74993.875,80386.6484375,106329.59375,106086.1484375,108690.296875,132174.4453125,113832.8984375,131400.4921875,106842.50390625,109868.60546875,3,"","Specimen_001_20200807_001.csv","3","07-AUG-2020","20200807",73.8908997597729,2.37429695390996,14.4646699092958,5.44474130069362,9.81269687844468,9.94196896041391,11.1800017436306,10.8765448960845,11.5389994632714,8.86187003006709,10.0470423380027,10.898538646802,13.1683292161877,10.3176131060791,9.25752435870407,7.33283042206072,7.00224408302972,9.23065343553541,13.282907273345,14.2093033495821,16.0353045535962,0,""
"720","Specimen_001_20200807_006.csv","3","07-AUG-2020","20200807",2289.5,137408.4765625,53409.591796875,65527.1796875,73089.94140625,55687.708984375,56018.623046875,60524.87890625,52389.869140625,60031.40234375,69513.125,74993.875,80386.6484375,106329.59375,106086.1484375,108690.296875,132174.4453125,113832.8984375,131400.4921875,106842.50390625,109868.60546875,3,"","Specimen_001_20200807_006.csv","3","07-AUG-2020","20200807",73.8908997597729,2.37429695390996,14.4646699092958,5.44474130069362,9.81269687844468,9.94196896041391,11.1800017436306,10.8765448960845,11.5389994632714,8.86187003006709,10.0470423380027,10.898538646802,13.1683292161877,10.3176131060791,9.25752435870407,7.33283042206072,7.00224408302972,9.23065343553541,13.282907273345,14.2093033495821,16.0353045535962,0,""
"721","Specimen_001_20200810_001.csv","1","10-AUG-2020","20200810",2598.5,25040.099609375,22767.6396484375,191.580001831055,205.529998779297,334.22998046875,216.059997558594,252.134986877441,116.999996185303,653.400024414062,212.850006103516,151.800003051758,1197.90002441406,469.349990844726,667.350006103516,256.949996948242,265.949996948242,125.099998474121,1550.39495849609,378.839996337891,214.059997558594,1,"","Specimen_001_20200810_001.csv","1","10-AUG-2020","20200810",65.3203290359823,39.6544544635086,40.0040586297635,94.6601949625288,121.07684744715,62.0770151847399,89.9584360955748,112.334028613488,113.666665082644,53.9983175165662,88.8888849062225,150.543477496051,106.084065161181,90.6749275426952,181.506367476498,150.612954085564,115.01514265236,167.6258988857,54.6420926245367,207.489584245118,215.014202230708,0,""
"722","Specimen_001_20200810_007.csv","1","10-AUG-2020","20200810",2598.5,25040.099609375,22767.6396484375,191.580001831055,205.529998779297,334.22998046875,216.059997558594,252.134986877441,116.999996185303,653.400024414062,212.850006103516,151.800003051758,1197.90002441406,469.349990844726,667.350006103516,256.949996948242,265.949996948242,125.099998474121,1550.39495849609,378.839996337891,214.059997558594,1,"","Specimen_001_20200810_007.csv","1","10-AUG-2020","20200810",65.3203290359823,39.6544544635086,40.0040586297635,94.6601949625288,121.07684744715,62.0770151847399,89.9584360955748,112.334028613488,113.666665082644,53.9983175165662,88.8888849062225,150.543477496051,106.084065161181,90.6749275426952,181.506367476498,150.612954085564,115.01514265236,167.6258988857,54.6420926245367,207.489584245118,215.014202230708,0,""
"723","Specimen_001_20200810_001.csv","2","10-AUG-2020","20200810",2342,138940.0625,53997.0390625,1713.68005371094,2106.45007324218,1718.92492675781,1325.60998535156,1721.65496826172,925.859985351562,2988.69995117188,1455.29998779297,1297.45007324219,7482.14965820312,3766.04992675781,3510.44995117188,5715,5397.2998046875,1412.54998779297,14037.4848632812,4593.05004882812,3029.56494140625,2,"","Specimen_001_20200810_001.csv","2","10-AUG-2020","20200810",72.6013087105039,3.2882430373529,23.298723355563,24.1879789516905,33.7300380229206,21.2151037557754,27.8101448390735,27.7972902783807,29.8156097694751,20.5858220261622,24.154705466679,35.0440523425183,30.4637229486782,22.0541632098635,46.720230075132,24.4920471783068,21.2891614228578,41.6275616648229,23.6830895305465,42.2343421818684,47.7824806218793,0,""
"724","Specimen_001_20200810_007.csv","2","10-AUG-2020","20200810",2342,138940.0625,53997.0390625,1713.68005371094,2106.45007324218,1718.92492675781,1325.60998535156,1721.65496826172,925.859985351562,2988.69995117188,1455.29998779297,1297.45007324219,7482.14965820312,3766.04992675781,3510.44995117188,5715,5397.2998046875,1412.54998779297,14037.4848632812,4593.05004882812,3029.56494140625,2,"","Specimen_001_20200810_007.csv","2","10-AUG-2020","20200810",72.6013087105039,3.2882430373529,23.298723355563,24.1879789516905,33.7300380229206,21.2151037557754,27.8101448390735,27.7972902783807,29.8156097694751,20.5858220261622,24.154705466679,35.0440523425183,30.4637229486782,22.0541632098635,46.720230075132,24.4920471783068,21.2891614228578,41.6275616648229,23.6830895305465,42.2343421818684,47.7824806218793,0,""
"725","Specimen_001_20200810_001.csv","3","10-AUG-2020","20200810",2497.5,138752.25,53612.01953125,65814.23828125,69779.76171875,56985.822265625,58076.068359375,56885.0078125,36513.5546875,55264.55078125,50939.076171875,49814.599609375,88761.59375,109516.046875,109260.8984375,111024.44921875,121947.296875,79269.75,122920.1015625,105258.61328125,90139.27734375,3,"","Specimen_001_20200810_001.csv","3","10-AUG-2020","20200810",67.6942682682683,2.15822456313771,18.7992647160294,18.8333436765233,19.2694325567512,19.7596384798426,19.3918085187776,16.1820448259722,15.1691350092592,15.0056465583689,15.5415229977355,16.740709136515,17.3462577107005,14.8755740721929,15.8546567186697,11.2032329836977,9.39647991281325,10.1263129609459,24.843674081862,21.5558405396975,21.2667784338083,0,""
"726","Specimen_001_20200810_007.csv","3","10-AUG-2020","20200810",2497.5,138752.25,53612.01953125,65814.23828125,69779.76171875,56985.822265625,58076.068359375,56885.0078125,36513.5546875,55264.55078125,50939.076171875,49814.599609375,88761.59375,109516.046875,109260.8984375,111024.44921875,121947.296875,79269.75,122920.1015625,105258.61328125,90139.27734375,3,"","Specimen_001_20200810_007.csv","3","10-AUG-2020","20200810",67.6942682682683,2.15822456313771,18.7992647160294,18.8333436765233,19.2694325567512,19.7596384798426,19.3918085187776,16.1820448259722,15.1691350092592,15.0056465583689,15.5415229977355,16.740709136515,17.3462577107005,14.8755740721929,15.8546567186697,11.2032329836977,9.39647991281325,10.1263129609459,24.843674081862,21.5558405396975,21.2667784338083,0,""
"727","Specimen_001_20200811_001.csv","1","11-AUG-2020","20200811",2520,25576.1845703125,22805.7705078125,237.770004272461,357.429992675781,402.869995117188,260.324996948242,371.669982910156,314.72998046875,789.799987792969,469.700012207031,488.675003051758,1130.3999633789,490.5,644.849975585938,365.849990844726,452.699981689453,324,1480.32495117188,307.22998046875,295.294998168945,1,"","Specimen_001_20200811_001.csv","1","11-AUG-2020","20200811",67.8083234126984,3.87801660617733,4.25473363096965,58.9188886206926,58.9366459146333,28.5881661012402,47.8513670670635,60.8031391805915,37.5970131021581,20.4955302663051,26.6978902783617,48.5546307035841,77.6923412423109,53.2110045080156,110.315131152548,76.2381094477703,53.6779345767005,69.0021895273232,16.1884881764571,143.449092134027,128.777535437497,0,""
"728","Specimen_001_20200811_008.csv","1","11-AUG-2020","20200811",2520,25576.1845703125,22805.7705078125,237.770004272461,357.429992675781,402.869995117188,260.324996948242,371.669982910156,314.72998046875,789.799987792969,469.700012207031,488.675003051758,1130.3999633789,490.5,644.849975585938,365.849990844726,452.699981689453,324,1480.32495117188,307.22998046875,295.294998168945,1,"","Specimen_001_20200811_008.csv","1","11-AUG-2020","20200811",67.8083234126984,3.87801660617733,4.25473363096965,58.9188886206926,58.9366459146333,28.5881661012402,47.8513670670635,60.8031391805915,37.5970131021581,20.4955302663051,26.6978902783617,48.5546307035841,77.6923412423109,53.2110045080156,110.315131152548,76.2381094477703,53.6779345767005,69.0021895273232,16.1884881764571,143.449092134027,128.777535437497,0,""
"729","Specimen_001_20200811_001.csv","2","11-AUG-2020","20200811",2507,137041.671875,52721.69921875,1676.47998046875,2266.10009765625,1659.83996582031,1251.89990234375,1860.29992675781,1380.2099609375,3204.85009765625,2098.80004882812,2095.5,6105.599609375,3505.5,3127.5,5710.5,5565.599609375,2010.59997558594,10591.349609375,3538.14990234375,2636.47998046875,2,"","Specimen_001_20200811_001.csv","2","11-AUG-2020","20200811",68.2965895492621,1.55296438685906,16.3290238690707,17.4628523516272,24.7358146987711,13.9073900586503,20.4047533368228,20.0795994304829,19.2762929657514,14.9355929268582,16.6953346871498,21.5432261520456,19.3351326643031,12.7110159272594,34.0431600032475,17.4418909058013,14.6780066813191,25.8770831199512,17.2328878446093,35.0880713997581,39.1120173382368,0,""
"730","Specimen_001_20200811_008.csv","2","11-AUG-2020","20200811",2507,137041.671875,52721.69921875,1676.47998046875,2266.10009765625,1659.83996582031,1251.89990234375,1860.29992675781,1380.2099609375,3204.85009765625,2098.80004882812,2095.5,6105.599609375,3505.5,3127.5,5710.5,5565.599609375,2010.59997558594,10591.349609375,3538.14990234375,2636.47998046875,2,"","Specimen_001_20200811_008.csv","2","11-AUG-2020","20200811",68.2965895492621,1.55296438685906,16.3290238690707,17.4628523516272,24.7358146987711,13.9073900586503,20.4047533368228,20.0795994304829,19.2762929657514,14.9355929268582,16.6953346871498,21.5432261520456,19.3351326643031,12.7110159272594,34.0431600032475,17.4418909058013,14.6780066813191,25.8770831199512,17.2328878446093,35.0880713997581,39.1120173382368,0,""
"731","Specimen_001_20200811_001.csv","3","11-AUG-2020","20200811",2482,136774.34375,52304.44140625,63163.7421875,71472.984375,53872.6484375,54347.66796875,57771.0859375,51300.20703125,58406.703125,67740.203125,73242.3984375,79288.1953125,103341.59375,103791.59375,105465.59375,128636.09375,111471.296875,85117.3359375,78688.609375,78673.9765625,3,"","Specimen_001_20200811_001.csv","3","11-AUG-2020","20200811",68.463787268332,1.50852897530353,14.027892961707,13.7590755376744,10.3719749748102,14.2675326692769,14.3272853919459,11.1569952935205,9.67452879583747,9.88829333587305,10.3947887182949,11.3531932100036,13.5968094675191,12.3212236935092,11.6382340543596,7.21004500282825,6.61000383591795,8.0613064097358,18.8519513109615,14.631605876883,16.5155204255219,0,""
"732","Specimen_001_20200811_008.csv","3","11-AUG-2020","20200811",2482,136774.34375,52304.44140625,63163.7421875,71472.984375,53872.6484375,54347.66796875,57771.0859375,51300.20703125,58406.703125,67740.203125,73242.3984375,79288.1953125,103341.59375,103791.59375,105465.59375,128636.09375,111471.296875,85117.3359375,78688.609375,78673.9765625,3,"","Specimen_001_20200811_008.csv","3","11-AUG-2020","20200811",68.463787268332,1.50852897530353,14.027892961707,13.7590755376744,10.3719749748102,14.2675326692769,14.3272853919459,11.1569952935205,9.67452879583747,9.88829333587305,10.3947887182949,11.3531932100036,13.5968094675191,12.3212236935092,11.6382340543596,7.21004500282825,6.61000383591795,8.0613064097358,18.8519513109615,14.631605876883,16.5155204255219,0,""
